no;y;z1;z2
5274;715.21117;29.662894;76.927857
5275;713.9573;30.727416;76.802727
5276;721.04609;31.356137;77.992471
5277;729.88735;31.50024;78.901575
5278;732.052;30.279591;78.490486
5279;726.40874;30.233969;77.964376
5280;724.54814;29.860113;78.865448
5281;723.67961;29.577457;76.75755
5282;714.09286;29.365518;77.391758
5283;714.70229;29.79719;77.967503
5284;717.78778;29.362435;78.461801
5285;720.81954;29.628439;78.774123
5286;719.48439;27.807887;78.977476
5287;713.69779;27.909565;78.577216
5288;713.88029;28.061565;79.44617
5289;721.50477;28.218671;81.271816
5290;727.12361;28.55233;80.501896
5291;732.34529;29.437047;81.879421
5292;738.24924;29.340134;81.173881
5293;736.38795;28.640136;81.510692
5294;741.09307;29.855367;82.189428
5295;748.22873;31.775837;80.82464
5296;751.41598;31.854355;81.111827
5297;753.80953;32.251363;80.243625
5298;750.6194;30.794999;81.43214
5299;752.8233;31.385474;82.694449
5300;759.59245;29.691846;83.683747
5301;758.08755;30.451886;82.900785
5302;757.23633;29.53447;83.363825
5303;749.06022;29.14529;81.405951
5304;736.74905;28.311121;80.581554
5305;730.41741;29.000727;80.372993
5306;731.1612;28.72235;81.183466
5307;737.64316;30.457782;81.808149
5308;748.11049;30.279608;82.373814
5309;747.85113;29.078301;81.59646
5310;741.83442;29.171607;81.518441
5311;737.66209;27.537852;82.11639
5312;738.72058;27.84195;83.76237
5313;746.78761;28.056215;85.411862
5314;752.06795;27.110194;84.75135
5315;747.64641;27.940727;83.817014
5316;749.22094;27.558329;84.71349
5317;750.70387;26.531589;86.060624
5318;751.31722;25.06968;87.209149
5319;751.15808;25.546725;87.610176
5320;748.41851;24.314402;86.724055
5321;742.61781;23.683767;86.616056
5322;745.04298;26.653651;86.450923
5323;752.72801;26.466983;87.179219
5324;753.60796;26.02238;86.21957
5325;750.71157;26.368992;85.964737
5326;751.20283;27.700923;84.659345
5327;746.42568;27.031398;83.073939
5328;739.44148;28.152373;83.229861
5329;743.48259;28.075016;83.313367
5330;745.43211;27.092024;85.358259
5331;749.37311;26.255168;86.282741
5332;747.98021;24.370111;86.288211
5333;742.00173;23.549229;87.233783
5334;742.53175;24.323108;86.703805
5335;741.14353;24.813112;86.066671
5336;740.94771;25.142491;86.246584
5337;739.99294;23.703011;86.323811
5338;736.54631;23.737619;85.604872
5339;734.55674;25.767443;85.856869
5340;744.03774;25.014796;86.889719
5341;748.90187;25.814886;86.835781
5342;747.88484;24.38847;86.34012
5343;739.91717;23.731087;86.316651
5344;740.46948;25.411511;86.794702
5345;746.95714;26.005643;85.464115
5346;748.81025;27.425266;85.974167
5347;754.86381;28.959856;84.568252
5348;755.588;28.886475;83.477226
5349;752.55723;30.238;82.797276
5350;755.19485;30.97656;82.678253
5351;756.0181;29.899536;82.765383
5352;750.74976;28.524652;83.273682
5353;749.19915;28.473714;83.685007
5354;752.56691;28.191517;85.266451
5355;759.08466;28.452853;85.68842
5356;764.19239;29.700576;85.694525
5357;766.87574;29.308442;84.532907
5358;762.18472;28.770387;84.585264
5359;757.76323;27.555197;85.214259
5360;757.7756;28.461526;86.124406
5361;761.76211;29.916872;83.93883
5362;766.76652;30.568418;85.893979
5363;777.28507;31.286882;86.028808
5364;783.73303;30.442064;87.564362
5365;790.02471;31.258618;87.678585
5366;795.34377;31.497842;87.415648
5367;793.77082;31.187816;87.520808
5368;795.15083;33.139451;86.029208
5369;794.4594;33.365259;85.228285
5370;791.8254;32.41952;86.091784
5371;794.9306;32.993102;87.187895
5372;795.97315;31.822873;85.593038
5373;791.24523;32.030379;87.556822
5374;795.47601;32.807552;86.698481
5375;794.50057;32.532281;86.702141
5376;799.64855;32.580968;89.484253
5377;811.04955;31.422701;90.81168
5378;814.00479;31.682141;90.363782
5379;814.58775;31.485366;90.899037
5380;819.25968;32.111122;91.080599
5381;816.30602;30.19041;90.431978
5382;802.06119;28.63163;88.123382
5383;792.35002;29.981938;90.041245
5384;795.23622;29.945718;87.972201
5385;782.80731;28.916203;86.200416
5386;774.11994;29.222602;87.118359
5387;783.04409;31.428598;88.67557
5388;802.11654;31.962499;90.583607
5389;808.1908;29.943527;90.25157
5390;806.33894;30.119273;91.456068
5391;809.01668;29.462468;91.142876
5392;808.9758;29.678827;91.740966
5393;811.853;30.527756;91.95773
5394;811.89224;28.640185;91.542422
5395;807.10534;28.66987;92.741899
5396;809.32188;27.533463;93.574398
5397;808.31304;27.728756;92.26823
5398;803.10806;28.245087;91.605642
5399;798.40302;28.494356;91.023901
5400;801.90122;28.714001;92.353319
5401;808.43022;29.134999;92.180946
5402;809.11875;29.794623;91.199928
5403;811.57396;28.623409;93.620011
5404;817.16305;28.103421;95.32895
5405;827.91045;28.918631;97.077121
5406;835.81807;28.487314;97.434812
5407;846.39304;30.993474;97.639062
5408;854.55464;30.67406;97.615683
5409;855.19316;29.189732;98.004221
5410;853.2202;29.040708;99.33532
5411;855.55421;29.011793;99.305325
5412;857.20736;29.583331;99.042374
5413;857.61152;29.686301;99.29914
5414;856.02161;28.431329;99.380672
5415;855.46704;29.317005;99.099262
5416;860.22741;29.877639;99.52604
5417;863.29816;29.458514;99.975306
5418;866.37862;31.771162;99.662529
5419;872.73301;31.722891;98.650679
5420;872.27689;31.465638;98.988161
5421;876.78441;31.200576;101.66663
5422;890.21279;32.467616;102.99672
5423;904.74757;33.965008;103.52292
5424;916.2277;33.637003;105.15581
5425;919.75007;33.509122;103.8223
5426;917.28461;33.449181;103.16337
5427;910.89687;33.211476;101.73058
5428;902.77578;32.752513;101.99018
5429;906.88814;34.126039;103.98584
5430;921.5206;34.467471;104.73913
5431;927.10022;34.509956;103.8422
5432;927.21183;34.355344;104.6787
5433;931.09168;34.893498;105.5718
5434;935.67546;34.559277;105.70129
5435;937.71385;35.301445;105.81634
5436;941.63743;34.180257;106.58758
5437;940.56559;32.82323;107.17261
5438;931.34543;32.597758;104.83625
5439;923.74068;33.461587;105.97395
5440;926.26072;33.952132;105.22195
5441;926.30186;32.974968;105.10213
5442;922.05261;32.583329;105.61231
5443;921.61989;32.068528;105.47549
5444;916.78859;30.600515;106.27086
5445;912.88574;29.791052;105.61722
5446;908.2033;30.719382;105.49509
5447;908.41298;31.289453;104.85112
5448;909.43166;30.932343;105.00315
5449;911.53958;31.442641;105.12497
5450;908.95828;30.750659;104.23229
5451;899.34047;30.508417;103.41552
5452;893.2719;30.094703;102.86366
5453;890.56002;31.191819;102.62889
5454;896.29391;32.273003;103.16012
5455;898.21415;31.380474;102.24984
5456;896.62994;32.156029;103.32304
5457;899.79376;32.333564;102.30424
5458;899.97193;32.293092;103.1719
5459;902.60559;33.340715;101.46612
5460;899.33215;32.076846;101.34566
5461;892.7861;31.793699;101.38809
5462;881.99264;30.377214;99.20353
5463;868.43573;30.393756;98.92735
5464;862.82335;30.800018;97.004508
5465;858.89955;32.882762;97.449912
5466;867.60846;32.899578;97.854317
5467;873.24985;32.971673;99.256524
5468;881.64297;32.595148;99.763074
5469;885.07458;33.592989;100.14678
5470;887.84678;32.975208;99.6299
5471;881.47256;32.348622;98.836449
5472;877.1406;32.466385;99.407769
5473;884.2798;33.379735;100.90103
5474;898.0076;35.025961;101.34078
5475;911.78634;37.490176;100.89932
5476;923.1397;37.441334;101.35197
5477;927.92497;38.325799;101.30585
5478;928.33514;37.313192;100.72828
5479;919.79926;36.276149;99.702286
5480;912.38965;36.766376;100.76481
5481;916.16216;35.212138;100.90815
5482;910.95847;35.754837;100.41987
5483;912.75391;36.009662;101.06321
5484;914.69994;36.006395;100.78173
5485;912.66711;37.421093;99.047682
5486;909.99971;35.905042;99.394029
5487;904.56176;36.784011;98.686654
5488;902.71814;36.980322;97.32663
5489;896.99206;35.931436;97.862002
5490;896.47965;36.025655;99.39012
5491;905.32564;36.786356;99.774605
5492;906.58008;35.306927;98.479884
5493;898.79131;35.905743;99.273813
5494;898.61582;36.323129;97.246661
5495;892.79536;35.674257;97.326429
5496;889.03513;35.680917;97.014086
5497;889.4221;37.033466;96.717386
5498;894.52932;37.927796;97.116705
5499;900.14136;39.30728;96.196341
5500;901.55055;38.746928;95.419612
5501;899.26597;39.051218;96.007154
5502;897.40273;38.455526;95.299717
5503;884.8398;35.879348;92.948444
5504;870.71735;35.919195;94.511845
5505;871.38285;36.725746;94.065683
5506;871.87868;36.680594;93.659164
5507;866.24314;36.25606;91.991765
5508;852.15268;34.381651;91.760358
5509;846.62691;35.593578;91.935583
5510;852.47929;36.652984;92.264436
5511;855.87922;35.894452;91.721577
5512;848.99672;35.794298;90.013937
5513;842.25051;35.47121;89.980757
5514;842.23476;36.393577;90.323864
5515;846.83853;37.059874;90.359204
5516;851.62998;37.560827;90.676113
5517;857.89196;39.104303;90.566265
5518;864.46296;38.91123;91.006193
5519;867.45424;40.227652;90.183822
5520;870.47236;39.500143;90.789844
5521;873.15509;38.971197;92.893307
5522;873.96313;38.341926;91.983185
5523;873.08392;37.412094;93.40035
5524;875.06762;37.363082;94.339663
5525;875.35977;36.157945;94.130181
5526;869.99305;36.7486;92.665255
5527;865.32938;36.14039;92.860988
5528;861.80257;35.095591;93.653438
5529;859.8004;34.390135;93.409991
5530;851.41384;31.883974;94.305921
5531;844.12203;31.192448;95.012931
5532;837.73528;30.811613;93.969816
5533;834.65387;29.652102;95.137455
5534;838.72446;31.67037;95.804482
5535;846.25991;30.236212;96.693191
5536;850.73757;29.381721;99.090513
5537;852.023;27.410684;98.94021
5538;841.6194;27.160272;97.859299
5539;835.68394;25.256474;99.522956
5540;829.05104;25.151768;97.343323
5541;816.36157;24.147682;96.065929
5542;815.04356;25.211901;98.668358
5543;820.85625;23.884499;98.439819
5544;819.43762;24.270779;99.59305
5545;827.23924;24.411731;100.14856
5546;831.49174;24.142868;100.59864
5547;831.75269;23.584075;100.1263
5548;830.22579;24.451309;99.942774
5549;828.00345;24.119267;98.446948
5550;818.9705;23.985409;97.302173
5551;812.25161;23.941293;98.068804
5552;814.03884;23.77567;99.022878
5553;817.25626;22.443291;99.492942
5554;818.4524;22.166593;101.4335
5555;823.74526;21.782942;101.08686
5556;820.65463;21.83902;100.6325
5557;818.90926;21.91128;100.62251
5558;816.76044;23.047274;99.091486
5559;811.68096;22.993744;97.488748
5560;806.7404;22.71354;97.693945
5561;800.15213;21.316068;97.418784
5562;792.45181;21.973055;96.239349
5563;792.50835;22.337193;96.230853
5564;792.50285;21.828635;96.841056
5565;792.26812;22.047769;97.932814
5566;795.81141;22.999673;95.887325
5567;793.749;22.451146;96.94209
5568;800.69016;22.82511;98.214922
5569;811.6437;23.147553;99.928421
5570;816.38253;23.792804;97.844385
5571;812.91705;23.464603;97.660304
5572;809.00476;22.737535;97.906771
5573;800.09348;21.594308;96.169858
5574;792.34982;21.304763;97.327127
5575;794.60688;21.143967;98.53181
5576;800.73925;21.540694;99.932603
5577;805.78788;20.05851;99.694211
5578;804.92972;20.990566;100.52987
5579;811.24135;20.889576;100.7626
5580;815.08972;20.985618;101.17329
5581;815.79656;20.85303;101.23686
5582;815.76927;20.118837;101.93137
5583;812.30658;18.48423;101.82587
5584;812.14324;20.081502;103.13062
5585;820.4993;19.39538;103.65351
5586;825.17833;21.35981;104.06665
5587;829.92807;20.741198;103.38882
5588;833.24484;20.356113;105.75504
5589;845.22843;21.321014;107.50125
5590;861.02507;21.194648;109.18538
5591;864.38165;19.753288;108.93992
5592;859.60126;19.624424;109.85128
5593;866.2695;20.89087;110.67435
5594;872.17171;20.464199;109.77366
5595;871.19096;21.064105;109.35086
5596;871.42822;21.713624;108.81932
5597;874.08676;22.298732;109.43715
5598;884.90621;22.755551;111.45688
5599;891.57033;22.288291;111.11372
5600;891.51843;22.350181;111.43596
5601;891.37859;22.443007;111.1727
5602;893.09555;23.870512;110.23338
5603;894.3327;22.845848;110.6687
5604;889.76977;22.933059;109.82865
5605;886.57997;22.23702;110.52835
5606;884.60044;22.87565;108.76429
5607;876.2407;21.754646;109.16803
5608;874.45404;20.094236;111.05203
5609;880.49294;19.868621;113.62623
5610;891.7053;20.592663;114.59662
5611;894.53097;18.705889;113.64475
5612;888.25318;18.640401;114.50829
5613;885.71432;18.027871;113.40627
5614;883.83475;19.779876;114.05473
5615;891.73238;19.797929;113.67632
5616;889.40558;19.95984;112.9657
5617;884.37779;20.302466;111.15166
5618;880.21113;20.255329;111.68943
5619;884.58239;21.713463;112.36206
5620;889.44057;22.420951;109.96784
5621;879.30141;21.410635;108.67337
5622;872.78164;21.04465;109.2912
5623;868.31372;20.030598;109.77813
5624;869.76347;19.622582;111.37283
5625;874.36573;20.029977;111.95361
5626;878.07045;20.477099;110.99162
5627;876.01555;19.393566;112.32141
5628;875.09475;19.43609;111.34756
5629;876.84769;19.870118;111.93382
5630;884.82142;21.34109;113.1606
5631;895.4539;20.604604;113.62746
5632;901.17678;21.084434;114.59129
5633;897.29087;19.610418;112.87421
5634;885.67748;19.03461;112.42448
5635;884.1136;21.38151;112.60171
5636;889.24391;20.29514;112.23663
5637;886.3044;19.36384;113.86034
5638;888.47228;19.388728;113.5083
5639;889.63337;19.721242;114.12458
5640;893.76623;20.223574;114.4845
5641;901.88809;20.950209;115.42794
5642;910.88177;20.99244;116.55126
5643;915.49926;21.966909;115.66682
5644;920.92934;24.050081;114.84061
5645;925.80778;25.820556;113.33614
5646;928.65265;25.427584;112.85339
5647;923.85554;25.03137;112.80352
5648;919.9843;25.331938;112.24535
5649;922.18356;26.162418;112.491
5650;917.85686;24.897879;110.75847
5651;906.36133;22.256933;112.83203
5652;905.98959;21.971864;114.27634
5653;906.08946;21.447922;113.70775
5654;905.51774;22.390682;114.55117
5655;908.62371;21.193762;113.90389
5656;901.88494;19.956222;114.15734
5657;902.62009;22.15135;114.81988
5658;911.35235;21.753476;114.84933
5659;909.86672;20.943033;114.42908
5660;908.06031;21.254561;115.50874
5661;912.0321;20.640189;116.91251
5662;913.0501;19.946469;116.44774
5663;910.47636;19.347661;116.44244
5664;908.22174;19.611643;116.6892
5665;910.58822;19.47412;117.60606
5666;913.60388;18.692597;117.8607
5667;908.56755;17.079254;118.62725
5668;908.31864;17.553993;118.81525
5669;904.71377;15.813866;118.33715
5670;899.47997;16.089092;118.78955
5671;896.87639;16.099761;117.40117
5672;891.21085;16.333211;116.18728
5673;884.95168;15.746952;116.60467
5674;881.55886;14.026903;117.25337
5675;877.29015;14.573009;117.17169
5676;876.71617;15.145975;115.92662
5677;870.73943;13.099043;115.469
5678;861.22419;11.786662;115.07093
5679;852.59505;12.260525;115.56601
5680;854.35053;13.032963;115.95172
5681;863.53505;12.84278;117.86717
5682;872.18341;13.410029;117.76174
5683;879.71097;13.779622;119.3639
5684;884.39302;13.309188;118.7402
5685;881.1896;12.625827;118.36555
5686;876.2087;12.240082;118.96561
5687;872.51348;11.674387;118.8779
5688;875.98692;13.065261;119.3508
5689;879.65313;13.235453;118.44084
5690;874.93898;11.410906;118.21951
5691;868.49692;11.129529;118.30549
5692;865.27159;11.344932;117.55973
5693;859.77884;11.919582;116.01697
5694;860.91144;11.859837;117.4361
5695;864.30184;11.313875;118.98717
5696;871.30166;12.769714;118.54847
5697;876.35748;13.295822;118.2446
5698;879.04589;11.7193;121.21572
5699;889.21632;13.094705;121.34594
5700;898.03017;13.408071;121.81368
5701;901.95832;13.431213;121.5209
5702;905.22252;13.489101;122.52229
5703;902.23556;12.524913;120.19347
5704;888.86419;12.747706;119.33286
5705;887.84889;12.817622;121.47216
5706;892.84878;11.872903;121.38074
5707;891.66364;11.14703;121.48677
5708;892.54646;11.866503;122.35061
5709;895.97944;12.093382;122.01304
5710;894.62935;12.687874;120.75219
5711;889.17596;12.508195;120.27649
5712;887.56084;12.305669;119.96574
5713;881.03371;11.735764;119.66998
5714;876.90987;11.940298;118.60487
5715;870.82983;11.335009;118.51622
5716;870.2709;10.947796;119.33569
5717;875.27953;11.413174;121.43997
5718;885.52412;11.952036;122.19912
5719;900.06889;13.329324;123.63992
5720;908.53032;12.511739;123.4195
5721;906.59897;13.066417;122.92735
5722;910.96752;14.714628;122.85275
5723;918.52637;15.137751;122.36836
5724;921.14655;15.528734;123.32601
5725;922.79005;14.79826;123.15566
5726;925.18333;16.72784;123.25526
5727;931.03235;13.843188;125.53792
5728;930.12849;14.137705;125.05046
5729;927.62741;13.355225;124.51023
5730;922.87152;13.543393;124.72731
5731;925.38039;14.745666;125.12028
5732;926.10369;13.45459;124.54099
5733;921.90962;13.948634;124.1338
5734;923.16029;15.038422;124.26762
5735;925.31547;13.395824;124.61156
5736;918.17792;11.898438;123.96829
5737;911.24133;12.176742;124.65945
5738;915.28834;11.78876;125.71205
5739;914.94704;10.476048;125.42049
5740;902.65817;11.261429;121.62997
5741;893.69004;11.726977;122.52451
5742;896.74931;11.905837;122.34199
5743;893.46294;12.586829;120.64458
5744;891.71628;12.929044;120.78863
5745;893.71824;13.152131;120.60634
5746;896.46988;14.155939;121.56876
5747;898.86588;11.689187;121.81507
5748;889.36955;9.6368864;121.60104
5749;878.72334;8.4131724;121.43067
5750;868.0581;8.6650548;120.56475
5751;864.03652;9.58368;119.51051
5752;868.85381;11.400404;119.835
5753;874.85571;10.784557;120.92685
5754;873.90708;10.855425;119.17878
5755;869.88929;11.404189;118.09661
5756;867.66844;13.529855;117.52344
5757;869.27231;11.808853;117.75227
5758;867.02463;11.810187;118.10222
5759;867.78663;10.867915;118.59539
5760;863.74405;11.017464;117.97067
5761;859.31033;11.296611;117.30092
5762;861.25998;11.820208;117.3475
5763;864.19239;11.732551;117.44734
5764;861.69482;11.714962;116.45131
5765;860.76753;11.611191;117.93476
5766;862.70461;11.354341;116.73677
5767;853.87161;10.523148;115.89829
5768;847.8306;11.373196;115.45254
5769;852.34124;11.875979;116.95954
5770;859.86593;12.983602;115.07451
5771;860.72256;14.190611;116.09658
5772;868.41461;14.373849;116.25479
5773;870.09918;14.484902;115.36368
5774;864.20239;12.835508;115.19444
5775;859.44372;13.005315;116.25428
5776;865.46242;13.627033;117.34615
5777;875.76097;12.999331;119.73937
5778;887.0625;15.152805;120.52891
5779;898.61751;14.802305;120.14157
5780;899.13988;13.047528;121.50973
5781;900.162;13.473087;122.50818
5782;903.98152;13.261352;121.98043
5783;902.27482;14.049727;121.31682
5784;902.39268;14.4055;120.42814
5785;897.08001;14.651459;118.36014
5786;889.92895;14.125357;118.04286
5787;879.82545;12.934817;117.48172
5788;872.82504;13.661914;116.73518
5789;872.33153;15.298054;116.24457
5790;877.51758;16.154929;116.32172
5791;886.24426;15.92726;117.94169
5792;891.57385;15.237247;118.21074
5793;890.89407;15.646803;117.59032
5794;889.87737;15.030819;117.84912
5795;884.68617;14.002179;117.8602
5796;878.08875;13.189358;116.4927
5797;873.61035;14.532262;117.47921
5798;882.82227;14.689635;118.70055
5799;886.04027;15.626043;116.94681
5800;881.10187;14.219586;116.43253
5801;874.9383;14.818273;116.56261
5802;873.78417;14.772987;115.30454
5803;872.22273;15.162036;115.29035
5804;870.11715;14.838579;114.69306
5805;869.43613;14.752026;115.81394
5806;877.78278;16.257298;117.3306
5807;884.19926;16.357251;115.17346
5808;878.4977;16.440094;115.10333
5809;876.97078;17.093993;114.14977
5810;875.7759;17.754947;113.01734
5811;877.75111;19.282904;113.29382
5812;882.40762;18.74669;113.24487
5813;877.93816;17.174185;112.044
5814;868.88572;19.231695;111.36184
5815;870.24149;19.522406;111.69912
5816;875.62226;19.940063;111.73045
5817;877.67125;19.810424;112.16045
5818;878.55904;19.775643;111.11427
5819;873.37207;18.137136;111.37376
5820;864.47505;18.526233;109.94469
5821;859.5183;18.669311;110.03137
5822;859.38693;19.084181;110.54855
5823;863.44366;18.883677;110.49465
5824;864.76574;18.509073;111.74927
5825;866.62368;17.715659;111.63856
5826;871.12222;19.148555;113.07589
5827;881.1928;21.499979;112.27867
5828;891.13039;21.061213;113.26694
5829;897.02285;22.047764;113.52495
5830;904.0309;21.404953;114.2461
5831;905.30076;20.889005;114.89914
5832;908.95748;20.254504;116.46904
5833;911.65121;20.005148;116.15275
5834;907.40758;19.820927;115.33124
5835;904.79348;18.40862;116.99054
5836;902.95816;19.290618;116.23814
5837;906.40449;20.588258;116.14526
5838;913.80757;20.898164;116.88299
5839;913.42249;19.669551;116.05793
5840;916.46421;20.606354;118.91369
5841;925.06166;20.043182;118.41818
5842;918.56823;19.245768;117.07691
5843;917.75713;20.105182;118.89182
5844;922.12379;19.183409;118.33378
5845;921.84471;20.781835;117.60415
5846;921.43231;20.728157;116.22835
5847;912.12166;17.568756;117.37954
5848;904.49144;17.229156;118.08272
5849;905.69792;16.218665;119.07429
5850;904.89102;15.61668;120.51148
5851;906.44477;15.833196;119.97821
5852;908.20902;13.936752;121.92772
5853;909.72643;15.082027;122.15587
5854;914.79621;14.632514;122.31121
5855;916.93425;15.048573;123.98319
5856;926.69463;15.152087;124.01769
5857;924.62359;14.413348;122.39899
5858;916.18664;12.709843;123.83843
5859;913.18721;13.429255;124.38869
5860;916.25129;12.651322;123.94333
5861;914.09133;12.94722;123.52152
5862;912.90222;12.555705;123.92127
5863;912.9578;12.485049;123.62691
5864;904.4281;11.629824;122.18239
5865;901.57962;12.005655;124.28512
5866;906.42814;11.345189;123.6794
5867;909.34889;13.753887;123.89384
5868;915.15393;12.940679;123.72691
5869;916.56609;13.17353;124.74375
5870;920.066;12.666972;125.65881
5871;921.13434;13.8042;124.42912
5872;921.42239;12.376718;124.74981
5873;916.64251;11.966847;124.69315
5874;917.10828;12.745327;125.20431
5875;916.90122;11.488461;124.83262
5876;909.75201;10.030004;125.2345
5877;902.60798;8.6432524;125.31762
5878;901.35564;9.1516656;126.27911
5879;903.32036;9.0451833;126.15885
5880;900.31951;8.156567;125.2853
5881;891.63874;7.6945637;124.76763
5882;887.05386;8.911291;124.21476
5883;888.51084;7.8921907;125.20951
5884;893.0432;10.427207;124.58828
5885;899.25324;9.3026923;125.4534
5886;900.08307;10.280074;124.44239
5887;902.15325;11.148285;125.17794
5888;903.95572;9.8408262;124.02135
5889;899.0802;10.002734;125.10518
5890;899.93906;10.747643;123.60101
5891;899.04651;11.448537;122.94321
5892;901.43893;11.937488;123.74542
5893;905.14051;13.04589;122.31393
5894;902.32477;13.560097;121.85535
5895;905.80028;14.855914;121.92752
5896;907.73821;14.842909;121.04631
5897;906.81759;14.585656;120.91005
5898;903.61469;14.950854;120.21525
5899;900.20389;15.078198;118.62137
5900;891.23057;14.043409;118.55563
5901;890.62198;15.152222;119.80606
5902;899.70026;15.855144;119.93914
5903;909.37805;16.612796;120.72343
5904;909.29298;15.641243;118.73183
5905;902.16134;16.069996;119.69011
5906;904.34755;15.115629;120.81781
5907;905.30843;14.727755;120.27721
5908;909.20422;15.359865;122.91387
5909;922.62162;15.3021;124.32643
5910;928.79871;15.357808;123.90896
5911;928.1278;15.885293;122.5091
5912;925.85827;15.536668;123.41737
5913;924.73866;14.57638;123.20705
5914;919.81713;13.753433;122.67813
5915;915.36943;13.656586;123.86833
5916;918.44938;12.656083;123.883
5917;910.16433;10.43222;123.91496
5918;901.609;11.649949;123.50801
5919;903.67664;11.495201;124.28022
5920;904.16927;11.120513;123.00281
5921;892.72464;9.595996;122.37582
5922;884.34591;10.328427;121.83182
5923;884.43954;11.384405;121.59754
5924;889.19542;11.858372;122.59652
5925;896.55222;11.994873;122.58081
5926;897.29277;11.345077;122.85498
5927;894.67063;12.149588;122.10322
5928;896.8214;13.812388;120.67488
5929;901.80257;13.047693;124.10003
5930;910.07073;13.149556;123.00252
5931;910.31984;13.868181;121.62253
5932;902.0668;12.842787;120.6294
5933;895.7622;12.590403;120.93957
5934;894.92201;12.851043;121.88362
5935;898.41071;13.388325;121.69105
5936;899.28042;13.998237;120.73939
5937;900.29105;13.29184;121.29241
5938;895.65173;14.563568;118.47628
5939;888.20177;15.872638;116.01715
5940;884.06693;15.909802;116.97755
5941;893.83566;17.129544;118.90632
5942;902.74027;16.724757;118.24222
5943;904.15517;16.300153;119.39942
5944;906.52306;16.202946;120.11597
5945;914.82307;18.42267;120.37506
5946;922.93142;18.170944;120.75448
5947;930.54224;19.077528;121.31479
5948;935.35118;17.749553;122.19628
5949;930.9717;16.492628;121.20114
5950;917.24919;15.628634;120.00048
5951;912.1119;17.843723;119.88385
5952;912.08783;16.152707;118.78209
5953;898.51764;15.568856;116.49531
5954;886.5496;17.17447;115.60221
5955;885.41583;17.770788;113.9336
5956;878.78236;17.7444;113.49214
5957;878.17962;19.237372;112.69084
5958;873.17363;17.283375;111.69694
5959;862.53275;16.052397;112.36549
5960;860.90008;15.620359;113.68099
5961;861.74877;14.899265;114.15661
5962;863.53753;14.569328;115.43487
5963;862.6005;13.549449;114.77919
5964;860.29826;14.439436;114.7937
5965;860.87333;13.223204;115.81367
5966;862.30226;14.27378;115.52819
5967;867.38543;14.631769;115.98466
5968;869.40251;14.783893;115.25291
5969;868.36524;14.717352;115.48748
5970;867.7377;13.807698;115.91029
5971;868.38417;14.384007;116.45545
5972;874.22743;15.498978;115.93102
5973;881.79779;16.332844;116.98075
5974;888.78504;17.016026;116.55784
5975;891.51887;17.822571;116.38627
5976;893.1058;18.705585;115.69528
5977;899.49047;19.703508;116.83857
5978;909.20093;20.634372;115.44492
5979;908.63581;19.452735;115.93062
5980;907.31844;19.17076;116.63811
5981;911.66861;19.195724;118.41237
5982;915.77991;18.432812;118.94226
5983;917.1925;19.042038;117.89614
5984;914.86724;19.957522;116.74205
5985;912.52611;19.94135;116.06638
5986;908.33666;20.271116;115.14351
5987;904.45904;20.658756;114.92257
5988;902.14782;20.411605;112.92156
5989;892.12042;21.223888;110.96312
5990;886.26537;20.750863;112.09848
5991;883.58798;20.503072;111.5967
5992;881.20607;21.390861;110.54194
5993;875.44091;20.304569;109.84133
5994;869.64121;18.783354;110.69941
5995;861.85196;17.228522;110.27798
5996;852.71039;16.379771;109.67153
5997;841.9706;16.178857;109.58604
5998;839.70922;17.036479;107.9368
5999;837.44898;17.802614;108.12049
6000;844.35011;19.046845;109.37962
6001;851.45494;18.986384;107.94233
6002;848.76924;18.44927;108.58889
6003;845.83152;17.673347;108.0289
6004;843.09435;17.510246;108.13017
6005;842.51233;17.217272;109.32942
6006;840.04089;17.481956;107.50223
6007;838.33155;18.675134;107.44595
6008;839.15377;18.560746;105.81447
6009;835.82721;19.89978;105.9164
6010;836.48046;17.886939;106.64265
6011;832.50735;17.514521;106.38953
6012;831.41839;18.819015;106.00091
6013;837.02591;20.01422;106.34145
6014;846.05205;21.181189;107.52822
6015;856.66471;21.544732;107.14394
6016;859.51125;20.72378;108.01046
6017;856.52176;20.683281;107.21332
6018;851.93466;21.045887;105.55052
6019;840.71327;20.380664;103.37947
6020;827.6788;19.690676;102.89934
6021;819.3945;20.019193;102.10987
6022;814.88619;18.775101;102.98521
6023;814.25561;19.003317;103.60646
6024;819.24733;18.42204;104.36923
6025;822.02729;18.781696;105.30833
6026;828.80236;18.631886;106.62571
6027;831.02605;17.425537;106.56111
6028;830.41992;16.794208;107.94224
6029;836.71901;17.600712;109.14557
6030;840.86249;16.637138;108.25448
6031;835.29257;16.512665;107.53316
6032;829.22648;16.330482;106.83387
6033;821.08609;17.427377;104.39738
6034;809.35781;15.613485;104.03598
6035;800.91473;16.304966;103.1945
6036;794.85158;15.536981;101.87412
6037;790.17161;15.617479;103.43101
6038;794.93865;16.599303;102.97276
6039;797.55336;16.939514;102.70847
6040;799.3981;16.232771;103.97039
6041;804.91138;16.407953;103.94268
6042;802.95313;15.336733;104.0988
6043;798.32188;14.841964;103.82341
6044;797.08998;15.921104;104.40908
6045;800.39717;15.42864;103.57109
6046;792.60973;13.522652;104.66118
6047;784.66992;11.595145;104.35384
6048;778.25488;11.753242;104.96758
6049;776.34729;10.134701;104.68191
6050;770.114;11.241438;105.44515
